review,rating,date,bank,source,language,sentiment,sentiment_score,themes
"The login should be auto filled,",3,2023-07-20,Dashen,Google Play,en,NEGATIVE,0.9990450739860535,['Other']
የአንድ ጊዜ ምስጥር ቁጥር ቶሎ አይመጣም ብዙ ሰዓት ያስጠብቃል ማሻሻያ ይደረግ,2,2023-07-20,Dashen,Google Play,am,POSITIVE,0.4671732783317566,['Other']
Used balance check app,5,2023-07-14,Dashen,Google Play,en,NEGATIVE,0.9891077280044556,['Other']
Nice so perfect,5,2023-07-06,Dashen,Google Play,other,POSITIVE,0.9998693466186523,['Other']
It is easy to use,5,2023-07-04,Dashen,Google Play,en,POSITIVE,0.9991773962974548,['Other']
This appi is 👍Good,3,2023-06-09,Dashen,Google Play,en,NEGATIVE,0.9003693461418152,['Other']
ጥሩ ነው ግን chrom ላይ password save አድርጎ ያቆያል,5,2023-06-09,Dashen,Google Play,en,NEGATIVE,0.9879748821258545,['Other']
Thankz,3,2023-06-08,Dashen,Google Play,en,POSITIVE,0.9998202919960022,['Other']
Why should change password it's not good if ur client forget password it can be exhausted for client,2,2023-06-08,Dashen,Google Play,en,NEGATIVE,0.9995655417442322,['Other']
OTP not send on time while processing any transactions by this app.,4,2023-06-07,Dashen,Google Play,en,NEGATIVE,0.9874594211578369,['Transaction Issues']
"It is simple to use, one annoying thing is, it demands you to change passward frequently and then, when we get confused which passward we used last time, it locks you out, if you put wrong passward and then tells to go to your bank, which may be miles away. Please make the frequency of passward change less frequent.",2,2023-06-06,Dashen,Google Play,en,NEGATIVE,0.9949560761451721,['Other']
good upp,1,2023-06-06,Dashen,Google Play,other,POSITIVE,0.9998412132263184,['Other']
Five star,5,2023-05-26,Dashen,Google Play,other,POSITIVE,0.9985104203224182,['Other']
It's amazing app use it!,5,2023-05-21,Dashen,Google Play,en,POSITIVE,0.9998551607131958,['Other']
"I really enjoy using the amole app simple and easy. I hope the developers add card management services like change your pin, disable card and so on other than that I enjoy using amole it's great 👍",5,2023-05-16,Dashen,Google Play,en,POSITIVE,0.9974088072776794,['Customer Support']
I can't update amole lite and when I try to use the old version it can't log on to my account.,3,2023-05-13,Dashen,Google Play,en,NEGATIVE,0.999097466468811,['Other']
It's good and easy to user from any branch. I say Continue ahead,5,2023-05-10,Dashen,Google Play,en,POSITIVE,0.9998160004615784,['Other']
ፈጣን እና ምርጥ ባንክ ነው mobile banking ደሞ በታም ኣሪፍ አና ተሎ የሚደርስ ከሌላ bank የተለየ ነው ቀጥሉበት ፡፡ እናመሰግናለን,5,2023-05-05,Dashen,Google Play,am,POSITIVE,0.48149025440216064,"['App Performance', 'Transaction Issues']"
This app is not expected from a bank that says they are pioneer in adapting technology.its user interface is worst than other bank its not intuitive at all .it needs lots of work,3,2023-04-28,Dashen,Google Play,en,NEGATIVE,0.9996604919433594,['User Interface']
Best Application,5,2023-04-08,Dashen,Google Play,en,POSITIVE,0.9998098015785217,['Other']
ለ ንግድ ስራ yamehon 6 war yamemalsew tenshe bedr eflgalhu,4,2023-03-29,Dashen,Google Play,en,NEGATIVE,0.9837908148765564,['Other']
It`s good.but the transaction fee to other bank is too much,3,2023-03-28,Dashen,Google Play,en,NEGATIVE,0.9966993927955627,"['Transaction Issues', 'Fees & Charges']"
Gaariidha!!!,5,2023-03-26,Dashen,Google Play,other,POSITIVE,0.997234046459198,['Other']
Good app it is useful for business activities .,5,2023-03-25,Dashen,Google Play,en,POSITIVE,0.9994930028915405,['Other']
Account is locked out without any wrong password retries 3 times. Sending OTP is unnecessary because it has its own username and password.we can not make transfer without having SIM card on hands.if it require SIM card why we not use USSD no need of app instead .it makes discomfort for using,3,2023-03-20,Dashen,Google Play,en,NEGATIVE,0.9987782835960388,"['User Interface', 'Transaction Issues']"
Good and reliable service,5,2023-03-19,Dashen,Google Play,en,POSITIVE,0.9998660087585449,['Customer Support']
"Best app I have ever seen woderfull, always one step ahead.",5,2023-03-19,Dashen,Google Play,en,POSITIVE,0.9996339082717896,['Other']
Good application for people needs,5,2023-03-18,Dashen,Google Play,en,POSITIVE,0.9997090697288513,['Other']
What the hell are you doing. How can you release an app update and completely ruin everything. I can even login to begin with. You took it from a 5 to a 1.,1,2023-03-18,Dashen,Google Play,en,NEGATIVE,0.9997566342353821,['User Interface']
comfortable,5,2023-03-18,Dashen,Google Play,other,POSITIVE,0.9998550415039062,['Other']
Really what amazing application whcih easily friendly and convinant more finally I would like to say it alawyas updated and modified many times it lacks consistancy.,5,2023-03-13,Dashen,Google Play,en,POSITIVE,0.9274631142616272,['Other']
This is good app,4,2023-03-08,Dashen,Google Play,en,POSITIVE,0.9998615980148315,['Other']
Best mobile bank in Ethiopia i can access this service through different way. I love it,5,2023-02-27,Dashen,Google Play,en,POSITIVE,0.9997219443321228,['Customer Support']
You have made the app more user friendly and easier to access any informantion. Great work from the developers. 👏👏👏,5,2023-02-18,Dashen,Google Play,en,POSITIVE,0.9986612796783447,['Other']
"It is easy to use, fast and secure. I love it keep up the good work!",5,2023-02-15,Dashen,Google Play,en,POSITIVE,0.9998844861984253,['App Performance']
"Secure,Fast and Easy👍",5,2023-02-10,Dashen,Google Play,en,POSITIVE,0.9996066689491272,['App Performance']
Dashin Bank,5,2023-02-05,Dashen,Google Play,other,POSITIVE,0.9924732446670532,['Other']
It's good thanks you,5,2023-02-05,Dashen,Google Play,en,POSITIVE,0.9998435974121094,['Other']
"Its very easy and usefull app,keep it up your good service.",5,2023-02-02,Dashen,Google Play,en,POSITIVE,0.9991945624351501,['Customer Support']
It's very good,5,2023-01-25,Dashen,Google Play,en,POSITIVE,0.9998470544815063,['Other']
Malif kani yeroo yerodhani update gafat kuni imo rakisadha,2,2023-01-19,Dashen,Google Play,other,NEGATIVE,0.8525933623313904,['Other']
ይመቻል,5,2023-01-10,Dashen,Google Play,am,POSITIVE,0.3085778057575226,['Other']
"This version is better from the previous one, it's speed is admirable!",4,2023-01-01,Dashen,Google Play,en,POSITIVE,0.9998633861541748,['App Performance']
Good app.,5,2022-12-30,Dashen,Google Play,en,POSITIVE,0.9998503923416138,['Other']
Thanks for this application,5,2022-12-29,Dashen,Google Play,en,POSITIVE,0.9997004270553589,['Other']
Abin kun hedduu midhagadhaa 👍😍,5,2022-12-28,Dashen,Google Play,other,NEGATIVE,0.9538558721542358,['Other']
It is very good,5,2022-12-28,Dashen,Google Play,en,POSITIVE,0.9998561143875122,['Other']
Doesn't open.,1,2022-12-24,Dashen,Google Play,other,NEGATIVE,0.9997373223304749,['Other']
Why is not working,3,2022-12-18,Dashen,Google Play,other,NEGATIVE,0.9996384382247925,['App Performance']
It's nice app tanks befor.,5,2022-12-18,Dashen,Google Play,en,POSITIVE,0.9994992017745972,['Other']
"It's a good app. I like the summery it gives after every transaction. The problem is its asking me to update, when I try to update, it won't.",4,2022-12-15,Dashen,Google Play,en,POSITIVE,0.9982465505599976,['Transaction Issues']
It is helpful for my transactions.,5,2022-12-13,Dashen,Google Play,en,POSITIVE,0.9978218078613281,"['Transaction Issues', 'Customer Support']"
Fantastic app,5,2022-12-13,Dashen,Google Play,other,POSITIVE,0.9998588562011719,['Other']
"It is nice app, secure. The problem is, it can not remember accounts I have previously transferred to. I have to manually enter account number every time I want to make transfers. The CBE app remembers previously used accounts. Learn from them.",4,2022-12-09,Dashen,Google Play,en,POSITIVE,0.9664818048477173,['Transaction Issues']
It's a great app,5,2022-12-08,Dashen,Google Play,en,POSITIVE,0.999862790107727,['Other']
Bad app,5,2022-12-07,Dashen,Google Play,other,NEGATIVE,0.9997212290763855,['Other']
Leading bank good job,4,2022-12-07,Dashen,Google Play,other,POSITIVE,0.9998157620429993,['Other']
"The app is good but It could not syncronize the wallet and the telephone number which is attached to my account. It alerts like ''The Mobile Number is Already registered, Search with customer ID xxxxxxxxxxx''. Try to correct it pls.",3,2022-12-06,Dashen,Google Play,en,NEGATIVE,0.9890668392181396,['Other']
v. good app,5,2022-11-27,Dashen,Google Play,other,POSITIVE,0.9952701926231384,['Other']
App,5,2022-11-25,Dashen,Google Play,other,POSITIVE,0.9684572219848633,['Other']
"Best Mobile Money in Ethiopia ,one thing missing ,Content sales like concert tickets ,have to embedded in the app ,users should not got to other channels for tickets sales",5,2022-11-25,Dashen,Google Play,en,NEGATIVE,0.9862224459648132,['Fees & Charges']
Amole lite app is the best upgraded version of dashen bank..... I'm happy by this version and I recommend other to used this app... Thank u,5,2022-11-25,Dashen,Google Play,en,POSITIVE,0.9996452331542969,['Other']
My best app,2,2022-11-23,Dashen,Google Play,en,POSITIVE,0.9997714161872864,['Other']
Better keep it up,5,2022-11-19,Dashen,Google Play,other,POSITIVE,0.9707199931144714,['Other']
I always love using dashen bank. Its true and simple,5,2022-11-18,Dashen,Google Play,en,POSITIVE,0.9997848868370056,['Other']
Interesting and nice mobile banking platform compare with other private banks,4,2022-11-16,Dashen,Google Play,en,POSITIVE,0.9997358918190002,['Other']
"very simple , fast and friendly interface. with the option to use while we r offline (the thing i liked most about it). very good improvement.",5,2022-11-13,Dashen,Google Play,en,POSITIVE,0.9997695088386536,"['App Performance', 'User Interface']"
DASHEN BANK ALWAYS ONE STEP AHEAD!!!,5,2022-11-08,Dashen,Google Play,other,POSITIVE,0.9996034502983093,['Other']
The structure of the application is okay but it's not work as they expected,1,2022-11-03,Dashen,Google Play,en,NEGATIVE,0.9995359182357788,['Other']
Arif app new bebekule enen xeqmognal,4,2022-11-03,Dashen,Google Play,other,NEGATIVE,0.9840218424797058,['Other']
Simple app,5,2022-10-31,Dashen,Google Play,other,POSITIVE,0.9935141801834106,['Other']
"It,s ok",5,2022-10-30,Dashen,Google Play,en,POSITIVE,0.9998308420181274,['Other']
ሐኘአገከገከጨጰገከ,3,2022-10-27,Dashen,Google Play,am,POSITIVE,0.3085778057575226,['Other']
"Best, app is more accessible by wi_fi rather than mob data, since is better improve on it!!!!",5,2022-10-18,Dashen,Google Play,en,NEGATIVE,0.6168782711029053,['Other']
Good app but it needs some improvement on speed and amount transfer limit,5,2022-10-15,Dashen,Google Play,en,NEGATIVE,0.9882025122642517,"['App Performance', 'Transaction Issues']"
Always one step a head,5,2022-10-11,Dashen,Google Play,en,POSITIVE,0.9909241795539856,['Other']
"The update description says ""Now you can send funds to your Telebirr Wallet from your bank account"". But it's not available yet please fix it. It is fixed now Thanks 👍",5,2022-09-15,Dashen,Google Play,en,NEGATIVE,0.9813169240951538,['Other']
"Much better than the Amole app, but still needs some improvements. On the transfer screen, the type of transfers' names are missing. Also some of fonts look faded.",4,2022-09-14,Dashen,Google Play,en,NEGATIVE,0.9996968507766724,"['User Interface', 'Transaction Issues']"
ወድጄዋለው,4,2022-09-11,Dashen,Google Play,am,POSITIVE,0.3085778057575226,['Other']
Best app ❤,5,2022-09-08,Dashen,Google Play,other,POSITIVE,0.999170184135437,['Other']
Excellent! The improvements are also appreciated. But the fact that the app doesn't have language option is one point that has to be improved.,1,2022-09-08,Dashen,Google Play,en,NEGATIVE,0.5486422181129456,['Other']
What I like about Amole is it send otp for every transaction and make your transaction more secure. But it will be more secure if you make otp only via SMS.,5,2022-09-07,Dashen,Google Play,en,NEGATIVE,0.8808407187461853,['Transaction Issues']
The greatest app,5,2022-09-07,Dashen,Google Play,en,POSITIVE,0.9998036026954651,['Other']
very easy to use and added features! keep it up!!! always one step ahead!,5,2022-09-07,Dashen,Google Play,en,POSITIVE,0.9998177886009216,['Other']
Keep your great work. Absolutely wonderful and Secured App. May be the best mobile banking software in the country. If there is 10 stars i will give.,5,2022-08-24,Dashen,Google Play,en,POSITIVE,0.9998602867126465,['Other']
The best mobile banking app ever in banking industry.I can't complain anymore what a good work colleague's. VAMOS,5,2022-08-15,Dashen,Google Play,en,POSITIVE,0.999534010887146,['Other']
very nice !! And please add telebirr access same!?,5,2022-08-15,Dashen,Google Play,en,POSITIVE,0.9996600151062012,['Other']
"I like the fact that it sends you a SMS message every time your log in to the application. So if a malicious user access my account, I know straight away. This feature is unique. Excellent job Dashen!",4,2022-08-11,Dashen,Google Play,en,POSITIVE,0.9990050196647644,['Other']
It is the best app,5,2022-08-11,Dashen,Google Play,en,POSITIVE,0.9998503923416138,['Other']
Always one step ahead,5,2022-08-02,Dashen,Google Play,en,POSITIVE,0.9997699856758118,['Other']
Its not god,5,2022-07-30,Dashen,Google Play,en,NEGATIVE,0.9827607870101929,['Other']
Its user friendly 🤙🤙 after using this lite app its fast and easy😊. ‼️remove the first amole app‼️,5,2022-07-18,Dashen,Google Play,en,NEGATIVE,0.9991980195045471,['App Performance']
Nice and attractive application developed. Wonderful,5,2022-07-18,Dashen,Google Play,en,POSITIVE,0.9998834133148193,['Other']
Amole lite is very simple for any kind of payments. Thank you Dashen Bank!!,5,2022-07-18,Dashen,Google Play,en,POSITIVE,0.9980418682098389,['Fees & Charges']
በጣም አሪፍ!!! ከቀድሞው የተሻለ ቀለል ያለ app ነው። ተመችቶኛል❤,4,2022-07-18,Dashen,Google Play,am,POSITIVE,0.5490398406982422,['Other']
I have been waiting for this a long time. Amazing app...Thanks Dashen Bank...Always one step ahead.,5,2022-07-16,Dashen,Google Play,en,POSITIVE,0.9998321533203125,['Other']
This app is simple to use and has  receipts for all transactions. Really enjoying it,5,2022-07-16,Dashen,Google Play,en,POSITIVE,0.9996896982192993,['Transaction Issues']
Very easy to use and improved performance. 👌 The functionalities are also well put. Highly recommended. Thank you Dashen!!,5,2022-07-16,Dashen,Google Play,en,POSITIVE,0.9998612403869629,['App Performance']
It is very easy and fast,5,2022-07-16,Dashen,Google Play,en,POSITIVE,0.9995892643928528,['App Performance']
Perfect application. Thank you Dashen Bank,5,2022-07-16,Dashen,Google Play,en,POSITIVE,0.9998667240142822,['Other']
Amole lite is very easy and looks very good. I advice everyone to download and use the app.,5,2022-07-16,Dashen,Google Play,en,POSITIVE,0.999816358089447,['User Interface']
